1159			w__ __ __h	cân, cân nhấc, nhấc xem nặng nhẹ	[weɪ]	weigh	To {{c1::weigh}} something means to see how heavy it is. → &nbspThe little dog {{c1::weigh}}ed exactly 3 kgs.			weigh /wei/   danh từ  (hàng hi) under weigh đang đi, dọc đường    ngoại động từ  cân  to weigh a parcel: cân một cái gói  cầm, nhấc xem nặng nhẹ  to weigh a stone in the hand: cầm hòn đá trong tay xem nặng nhẹ  cân nhấc, đắn đo  to weigh one's words: đắn đo lời nói to weigh the pros and cons: cân nhắc lợi hại to weigh anchor: nhổ neo   nội động từ  cân nặng, nặng  to weigh light: cân nhẹ to weigh five tons: nặng năm tấn  cân, được cân  many chemicals weigh on precision scales: nhiều chất hoá học được cân trên cân tiểu ly  có trọng lượng, có tác dụng, có nh hưởng; có tầm quan trọng lớn  an accusation without evidence does not weigh much: lời buộc tội không có chứng cớ thì không có tác dụng  đè nặng, ám nh, day dứt  these worries weighed upon his mind: những nỗi lo nghĩ này đè nặng lên tâm trí hắn  to weigh down  đè nặng lên (qu..., lên cành cây); làm nghiêng, làm lệch (cán cân); nặng hn (một vật khác)  đập tan (lập luận); đè bẹp, áp đo (kẻ thù)  làm cho mệt nhọc; làm cho bối rối, làm cho lo âu  weighed down with sorrow: lòng đầy phiền muộn  to weigh in  (thể dục,thể thao) được cân trước khi đua (dô kề)  to weigh in with  viện ra một cách đắc thắng (lý lẽ, sự kiện...)  to weigh out  cân (từng tí một)  to weigh out butter, sugar for a cake: cân b, đường để làm bánh  (thể dục,thể thao) được cân sau khi đua (dô kề)
1160			w__ __ __ __ __r	nói thầm; xì xào	['(h)wɪspə]	whisper	To {{c1::whisper}} means to say very quietly. →  We have to {{c1::whisper}} in the library so people can focus on reading.			whisper /'wisp /   danh từ  tiếng nói thầm, tiếng xì xào (của lá...); tiếng vi vu xào xạc (của gió...)  to talk in whispers (in a whisper): nói chuyện thì thầm  tin đồn kín, tiếng đồn kín; lời xì xào bàn tán nhỏ to  lời nhận xét rỉ tai  lời gợi ý bí mật    động từ  nói thầm; xì xào (lá); xào xạc (gió)  xì xào bàn tán  bí mật phao lên
1161			a__ __t__ __ __	trừu tượng, bản tóm tắt (cuốn sách, luận án, bài diễn văn...)	['æbstrækt]	abstract	If ideas are {{c1::abstract}}, they are based on general ways of thinking. → &nbspThe idea of beauty is {{c1::abstract}} and changes over time.			abstract /'æbstrækt/   tính từ  trừu tượng  khó hiểu  lý thuyết không thực tế  abstract number  (toán học) số hư  danh từ  bản tóm tắt (cuốn sách, luận án, bài diễn văn...)  vật trừu tượng  in the abstract: trừu tượng, lý thuyết   ngoại động từ  trừu tượng hoá  làm đãng trí  rút ra, chiết ra, tách ra  to abstract butter from milk: tách bơ ra khỏi sữa  lấy trộm, ăn cắp  tóm tắt, trích yếu
1162			a__ __ __ __l	hàng năm	['ænjuəl]	annual	If something is {{c1::annual}}, it happens once a year. →  The only time I see my aunts and uncles is at our {{c1::annual}} family picnic.			annual /'ænjuəl/   tính từ  hàng năm, năm một, từng năm  annual report: bản báo cáo hàng năm annual ring: (thực vật học) vòng năm (cây)  sống một năm (cây)  xuất bản hàng năm (sách)    danh từ  (thực vật học) cây một năm  tác phẩm xuất bản hàng năm
1163			__l__ __	đất sét	[kleɪ]	clay	{{c1::clay}} is a type of heavy, wet soil used to make pots. →  She made a bowl out of the {{c1::clay}}.			clay   clay /klei/   danh từ  đất sét, sét  (nghĩa bóng) cơ thể người  to wet (moisten) one's clay  uống (nước...) nhấp giọng  ống điếu bằng đất sét ((cũng) clay pipe)
1164			c__ __ __h	vải, khăn lau; khăn trải (bàn)	[klɔθ]	cloth	{{c1::cloth}} is material used to make clothes. →  His shirt is made of a very soft type of {{c1::cloth}}.			danh từ, số nhiều clothes  vải  american cloth; oil cloth: vải sơn, vải dầu cloth of gold: vải kim tuyến  khăn; khăn lau; khăn trải (bàn)  to lay the cloth: trải khăn bàn (để chuẩn bị ăn)  áo thầy tu  (the cloth) giới thầy tu  to cut one's coat according to one's cloth  (tục ngữ) liệu vải mà cắt áo; liệu cơm gắp mắm  out of the same cloth  cùng một giuộc với nhau  out of the whole cloth  (từ Mỹ,nghĩa Mỹ) không một lời nào là đúng sự thật; hoàn toàn bịa từ đầu đến cuối  it is a lie out of the whole cloth: đó là một lời nói láo từ đầu đến cuối
1165			c__ __t__ __ __	rèm, màn cửa, màn (ở rạp hát), màn (khói, sương)	['kɜːt(ə)n]	curtain	A {{c1::curtain}} is a cloth hung over a window or used to divide a room. → &nbspShe opened the {{c1::curtain}}s to let light into the room.			curtain /'kə:tn/   danh từ  màn cửa  to draw the curtain: kéo màn cửa  màn (ở rạp hát)  the curtain rises (is raised): màn kéo lên the curtain fals (drops, is droped): màn hạ xuống  bức màn (khói, sương)  a curtain of smoke: bức màn khói  (quân sự) bức thành nối hai pháo đài  (kỹ thuật) cái che (như miếng sắt che lỗ khoá...)  behind the curtain  ở hậu trường, không công khai  to draw a curtain over something  không đả động tới việc gì  to lift the curtain on  bắt đầu, mở màn  công bố, đưa ra ánh sáng  to take the curtain  ra sân khấu sau những tràng vỗ tay hoan nghênh (diễn viên)  ngoại động từ  che màn  curtained windows: cửa sổ che màn  to curtain off  ngăn cách bằng màn
1166			d__s__ __ __ __	xứng đáng	[dɪ'zɜːv]	deserve	To {{c1::deserve}} is to be worthy of something as a result of one's actions. → &nbspThe dog {{c1::deserve}}d a bone for behaving very well.			deserve   deserve /di'zə:v/   động từ  đáng, xứng đáng  to deserve well: đáng khen thưởng, đáng ca ngợi to deserve ill: đáng trừng phạt, đáng chê trách to deserve well of one's country: có công với tổ quốc
1167			f__ __t__ __ __	lông (chim)	['feðə]	feather	{{c1::feather}}s are the things covering birds' bodies. → &nbspThat bird has orange {{c1::feather}}s on its chest.			feather /'feðə/   danh từ  lông vũ, lông (chim)  bộ lông, bộ cánh  chim muông săn bắn  fur and feather: muông thú săn bắn  cánh tên bằng lông  lông (cài trên mũ), ngù  túm tóc dựng ngược (trên đầu)  vật nhẹ (như lông)  could have knocked him down with a feather: chạm nhẹ một cái nó cũng có thể ngã được  chỗ nứt (ở mặt hòn ngọc)  sự chèo là mặt nước  birds of a feather flock together  (xem) bird  to crop someone's feathers  làm nhục ai; chỉnh ai  a feather in one's cap  niềm tự hào  in high (full) feather  phấn khởi, hớn hở  to show the white feather  tỏ ra nhát gan, tỏ ra sợ hãi  ngoại động từ  trang hoàng bằng lông, viền bằng lông, bọc bằng lông; cắm lông vào  to feather an arrow: cắm lông vào đuôi tên  bắn rụng lông (nhưng không chết)  quay ngửa (mái chèo) để chèo là mặt nước    nội động từ  mọc lông; phủ đầy lông  nổi lềnh bềnh; phe phẩy; gợn sóng (như lông)  chèo là mặt nước  rung người và đuôi (chó săn để đánh hơi)  to feather one's nest  thu vén cho bản thân; làm giàu
1168			f__ __t__ __ __	tốt, màu mỡ (đất)	['fɜːtaɪl]	fertile	If land is {{c1::fertile}}, it is able to produce good crops and plants. → &nbspThe farmer grew many vegetables in the {{c1::fertile}} soil.			fertile /'fə:tail/   tính từ  tốt, màu mỡ (đất)  có khả năng sinh sản
1169			__ __ __o__	lũ, lụt, ngập	[flʌd]	flood	A {{c1::flood}} is an event in which water covers an area which is usually dry. →  After three days of rain, threre was a {{c1::flood}} in the city.			flood /flood/   danh từ  lũ, lụt, nạn lụt  the Flood; Noah's Flood: nạn Hồng thuỷ  dòng cuồn cuộn; sự tuôn ra, sự chảy tràn ra ((nghĩa đen) & (nghĩa bóng))  floods of rain: mưa như trút nước a flood of tears: nước mắt giàn giụa a flood of words: lời nói thao thao bất tuyệt  nước triều lên ((cũng) flood-tide)  (thơ ca) sông, suối biển  flood and field: niển và đất  (từ Mỹ,nghĩa Mỹ), (thông tục), (như) flood-light    ngoại động từ  làm lụt, làm ngập, làm ngập nước  làm tràn đầy, làm tràn ngập  to be flooded with light: tràn ngập ánh sáng to be flooded with invitention: được mời tới tấp   nội động từ  ((thường) + in) ùa tới, tràn tới, đến tới tấp  letters flood in: thư gửi đến tới tấp  (y học) bị chảy máu dạ con  to be flooded out  phải rời khỏi nhà vì lụt lội
1170			f__ __n__ __ __ __ __	đồ nội thất, đồ đạc (trong nhà)	['fɜːnɪʧə]	furniture	{{c1::furniture}} is the things used in a house such as tables and chairs. → &nbspHis living room only had a few simple pieces of {{c1::furniture}}.			danh từ  đồ đạc (trong nhà)  (từ Mỹ,nghĩa Mỹ) trang bị (của máy móc, tàu bè)  (ngành in) cái chèn, lanhgô  (từ cổ,nghĩa cổ) yên cương (ngựa)  the furniture of one's pocket  tiền  the furniture of a shelf  sách vở  the furniture of one's mind  trí thức và óc thông minh
1171			g__ __ __ __	mộ, phần mộ	[greɪv]	grave	A {{c1::grave}} is the place where a dead person is buried. → &nbspWe visit our grandfather's {{c1::grave}} each year.			grave   grave /greiv/   danh từ  mồ, mả, phần mộ  nơi chôn vùi  grave of homour: nơi chôn vùi danh dự  sự chết, âm ty, thế giới bên kia  from beyond the grave: từ thế giới bên kia  to be brought ot an early grave  chết non, chết yểu  on the brink of the grave  (xem) brink  to make somebody turn in his grave  chửi làm bật mồ bật mả ai lên  never on this side of the grave  không đời nào, không bao giờ  Pauper's grave  huyệt chung, hố chôn chung  secret as the grave  kín như bưng  someone is walking on my grave  tôi tự nhiên rùng mình  ngoại động từ graved, graved, graven  khắc, chạm, khắc sâu, tạc, ghi tạc ((nghĩa đen) & (nghĩa bóng))  to be graven on (in) one's memỏy: khắc sâu trong ký ức  (từ cổ,nghĩa cổ) đào (huyệt) chôn    ngoại động từ  (hàng hải) cạo quét (tàu)    danh từ  (ngôn ngữ học) dấu huyền    tính từ  trang nghiêm; nghiêm nghị; từ tốn  a grave look: vẻ trang nghiêm  nghiêm trọng, trầm trọng; quan trọng (sự việc)  a grave mistake: khuyết điểm nghiêm trọng grave symptoms: những triệu chứng trầm trọng đáng lo ngại grave news: tin tức quan trọng  sạm, tối (màu)  trầm (giọng)  (ngôn ngữ học) huyền (dấu)
1172			i__ __ __l	lý tưởng	[aɪ'dɪəl]	ideal	If something is {{c1::ideal}}, it is the best that it can possibly be. → &nbspThis house is an {{c1::ideal}} place for my family. It has everything we need.			ideal /ai'diəl/   tính từ  (thuộc) quan niệm, (thuộc) tư tưởng  chỉ có trong ý nghĩ, chỉ có trong trí tưởng tượng, tưởng tượng  lý tưởng  (triết học) (thuộc) mẫu mực lý tưởng (theo Pla-ton)  (từ Mỹ,nghĩa Mỹ), (triết học) duy tâm    danh từ  lý tưởng  người lý tưởng; vật lý tưởng  cái tinh thần; điều chỉ có trong tâm trí  (toán học) Iddêan  ideal product: tích iddêan
1173			i__t__ __l__ __ __ __ __ __	trí thông minh, sự hiểu biết, cơ quan tình báo	[ɪn'telɪʤ(ə)n(t)s]	intelligence	{{c1::intelligence}} is the ability to learn and understand things. → &nbspBecause of his high {{c1::intelligence}}, he finished school early.			danh từ  sự hiểu biết  khả năng hiểu biết, trí thông minh; trí óc  tin tức, tình báo; sự thu thập tin tức, sự làm tình báo, sự trao đổi tình báo; sự đánh giá tình hình trên cơ sở tình báo  cơ quan tình báo
1174			n__ __ __ __ __ __s	ngày nay, thời buổi này	['nauədeɪz]	nowadays	If something happens {{c1::nowadays}}, it happens at the present time. → &nbspIn the past people walked everywhere. {{c1::nowadays}}, they use cars.			nowadays /'nauədeiz/   phó từ  ngày nay, đời nay, thời buổi này, thời buổi tân tiến này    danh từ  ngày nay, đời nay, thời buổi này, thời buổi tân tiến này
1175			o__t__ __ __	đạt được, giành được, kiếm được	[əb'teɪn]	obtain	To {{c1::obtain}} is to get something you want or need. → &nbspAfter I passed the test, I {{c1::obtain}}ed my driver's license.			obtain   obtain /əb'tein/   ngoại động từ  đạt được, thu được, giành được, kiếm được  to obtain experience: thu được kinh nghiệm to obtain a prize: giành được phần thưởng   nội động từ  đang tồn tại, hiện hành, thông dụng  the customs which obtain: những phong tục đang còn tồn tại
1176			r__ __ __g__ __ __s	(thuộc) tôn giáo	[rɪ'lɪʤəs]	religious	When something is {{c1::religious}}, it has to do with religion. →  The holy man spoke about {{c1::religious}} topics.			religious /ri'lidʤəs/   tính từ  (thuộc) tôn giáo; (thuộc) tín ngưỡng; (thuộc) sự tu hành  to have no religious belief: không có tín ngưỡng tôn giáo religious wars: chiến tranh tôn giáo  sùng đạo, mộ đạo, ngoan đạo  a religious man: người mộ đạo  chu đáo, cẩn thận, tận tâm cao  the doctor looked after the patients with religious care: bác sĩ chăm nom người bệnh rất cẩn thận with religious exactitude: với độ chính xác cao   danh từ, số nhiều không đổi  nhà tu hành  the religious: những người tu hành
1177			r__ __ __ __ __ __c	lãng mạng	[rə'mæntɪk]	romantic	When something is {{c1::romantic}}, it has to do with love. → &nbspThe young couple went to see a {{c1::romantic}} movie.			romantic   romantic /rə'mæntik/   tính từ  (thuộc) tiểu thuyết, như tiểu thuyết; mơ mộng, xa thực tế, lãng mạng  a romantic girl: cô gái mơ mộng a romantic tale: câu chuyện lãng mạng the romantic school: trường phái lãng mạng  viển vông, hão huyền, không thực tế, ảo tưởng (kế hoạch...)    danh từ  người lãng mạn; nhà thơ lãng mạng, nhà văn lãng mạng  (số nhiều) những ý nghĩ lãng mạn viển vông; những lời nói viển vông
1178			s__ __ __ __	vỏ, mai	[ʃel]	shell	A {{c1::shell}} is a hard covering that protects the body of some sea creatures. → &nbspThere were many pretty {{c1::shell}}s on the beach.			danh từ  vỏ; bao; mai  to retire into one's shell: rút vào vỏ của mình to come out of one's shell: ra khỏi vỏ, chan hoà với mọi người  vỏ tàu; tường nhà  quan tài trong  thuyền đua  đạn trái phá, đạn súng cối; (từ Mỹ,nghĩa Mỹ) đạn  đốc kiếm  (như) shell-jacket  (vật lý); (hoá học) vỏ, lớp  ion shell: vỏ ion electron shell: lớp electron  nét đại cương (một kế hoạch)  vỏ bề ngoài  (thơ ca) đàn lia    động từ  bóc vỏ, lột vỏ (quả đậu, tôm...); nhể (ốc)  to shell peas: bóc vỏ đậu  phủ vỏ sò, lát bằng vỏ sò  bắn pháo, nã pháo  to shell off  tróc ra  to shell out  (từ lóng) trả tiền, xuỳ tiền
1179			s__ __ __e	bờ (biển, hồ lớn)	[ʃɔː]	shore	A {{c1::shore}} is the edge of a large body of water. → &nbspAll of the boats were floating near the {{c1::shore}}.			danh từ  bờ (biển, hồ lớn), bờ biển  (pháp lý) phần đất giữa hai nước triều    danh từ  cột (chống tường, cây...) trụ    ngoại động từ  chống, đỡ    (từ cổ,nghĩa cổ), thời quá khứ của shear
1180			w__ __ __ __	bánh (xe)	[(h)wiːl]	wheel	A {{c1::wheel}} is a round thing on a vehicle that turns when it moves. → &nbspA car has four {{c1::wheel}}s.			wheel /wi:l/   danh từ  bánh (xe) ((nghĩa đen) & (nghĩa bóng))  front wheel: bánh trước back wheel: bánh sau the wheel of history: bánh xe lịch sử  (số nhiều) hệ thống bánh xe (của máy...)  xe hình (để buộc tội nhân vào mà đánh)  to break on the wheel: xử xe hình  (kỹ thuật) bàn quay (của người làm đồ gốm)  bánh lái, tay lái  man of the wheel: người cầm lái, người lái tàu  sự quay tròn, sự xoay; (quân sự) sự quay  left wheel: sự quay sang trái  (nghĩa bóng) sự thăng trầm  the wheels of life: những thăng trầm của cuộc đời fortune's wheel: sự thăng trầm của số phận  (nghĩa bóng) bộ máy  the wheel of government: bộ máy chính quyền  (từ Mỹ,nghĩa Mỹ), (thông tục) xe đạp  big wheels  (từ Mỹ,nghĩa Mỹ), (thông tục) bọn tai to mặt lớn, bọn quyền cao chức trọng  to go on wheels  chạy, trôi chy, tiến hành thuận lợi  wheels within wheels  máy móc phức tạp  (nghĩa bóng) tình hình rắc rối phức tạp  (nghĩa bóng) mưu đồ đen tối    ngoại động từ  lăn, đẩy cho lăn  to wheel a barrow: đẩy (cho lăn) một xe cút kít  dắt (xe đạp)  làm quay tròn, xoay  to wheel one's chair: xoay cái ghế  chở trên một xe lăn  to wheel something in a barrow: chở vật gì bằng xe cút kít  xử tội xe hình; đánh nhừ tử  (quân sự) cho (hàng quân) quay    nội động từ  quay, xoay  lượn vòng  the sea-gulls wheeled over the sea: những con chim mòng biển lượn vòng trên mặt biển  (quân sự) quay  right wheel!: bên phi quay!  (từ Mỹ,nghĩa Mỹ) đi xe đạp  to wheel round (about)  quay lại, xoay trở lại
1181			a__p__ __l	hấp dẫn, lôi cuốn	[ə'piːl]	appeal	To {{c1::appeal}} to someone is to be interesting or attractive to them. →  Sleeping all day {{c1::appeal}}s to me, but I have to go to school.			appeal /ə'pi:l/   danh từ  sự kêu gọi; lời kêu gọi  lời thỉnh cầu, sự cầu khẩn  with a look of appeal: với vẻ cầu khẩn to make an appeal to someone's generossity: cầu đến lòng rộng lượng của ai, kêu gọi lòng rộng lượng của ai  (pháp lý) sự chống án; quyền chống án  to lodge an appeal; to give notice of appeal: đưa đơn chống án  Court of Appeal  toà thượng thẩm  sức lôi cuốn, sức quyến rũ  to have appeal: có sức lôi cuốn, có sức quyến rũ  to appeal to the country  (xem) country
1182			a__s__ __ __	cho rằng (là đúng); giả sử (là đúng)	[ə's(j)uːm]	assume	To {{c1::assume}} something is to think that it is true, even with no proof. → &nbspI {{c1::assume}} you are both familiar with this plan.			assume /ə'sju:m/   ngoại động từ  mang, khoác, có, lấy (cái vẻ, tính chất...)  his illness assumes a very grave character: bệnh của anh ta có vẻ nặng to assume the name of: mang tên là, lấy tên là  làm ra vẻ, giả bộ  to assume a look of innocence: làm ra vẻ ngây thơ to assume airs: lên mặt, lên râu, làm ra vẻ ta đây  cho rằng (là đúng); giả sử (là đúng), thừa nhận  let's assume that this is true: chúng ta hãy cho điều này là đúng  nắm lấy, chiếm lấy  to assume power: nắm chính quyền  đảm đương, gánh vác, nhận vào mình  to assume responsibility: gánh vác một trách nhiệm  to assume measures  áp dụng những biện pháp  to assume the offensive  (quân sự) chuyển sang thế tấn công
1183			b__ __ __ __w	mượn, vay	['bɔrəu]	borrow	To {{c1::borrow}} something is to take it and then give it back later. → &nbspCan I {{c1::borrow}} a pencil to use today? I'll give it back to you tomorrow.			động từ  vay, mượn  to borrow at interest: vay lãi  theo, mượn  to borrow an idea: theo ý kiến, mượn ý kiến
1184			c__ __ __ __t	khách hàng (sử dụng dịch vụ)	['klaɪənt]	client	A {{c1::client}} is a person or business that pays another to do a service. → &nbspShe has many {{c1::client}}s who enjoy coming to her salon.			client /'klaiənt/   danh từ  khách hàng (của luật sư, cửa hàng...) client : khách hàng sử dụng dịch vụ customer : khách hàng mua hàng hóa vật chất
1185			d__ __ __t__ __ __	khu trung tâm, khu buôn bán kinh doanh (của một thành phố)	['dauntaun]	downtown	The {{c1::downtown}} is the center of most cities. → &nbspThe {{c1::downtown}} is filled with many tall buildings.			downtown /'dauntaun/   danh từ  (từ Mỹ,nghĩa Mỹ) khu buôn bán kinh doanh (của một thành phố)    tính từ  (từ Mỹ,nghĩa Mỹ) (thuộc) khu buôn bán kinh doanh, ở khu buôn bán kinh doanh (của một thành phố)    phó từ  (từ Mỹ,nghĩa Mỹ) khu buôn bán kinh doanh, về phía khu buôn bán kinh doanh  đi vào thành phố (từ ngoài hay từ phía trên)
1186			d__ __l	đều đều, buồn tẻ, uể oải, chậm chạp	[dʌl]	dull	If something is {{c1::dull}}, it is not exciting. → &nbspThe movie was very {{c1::dull}}. I fell asleep watching it.			tính từ  chậm hiểu, tối dạ, ngu đần, đần độn  không tinh, mờ (mắt); không thính, nghễnh ngãng (tai)  to be dull of ear: nghễnh ngãng; tai nghe không thính  vô tri vô giác (vật)  dull stones: những hòn đá vô tri vô giác  cùn (dao...)  đục, mờ đục, xỉn, xám xịt  dull colour: màu xám, xám xịt lại dull light: ánh sang mờ đục  cảm thấy lờ mờ, cảm thấy không rõ rệt, âm ỉ  dull pain: đau âm ỉ  thẫn thờ, uể oải, chậm chạp (người, vật)  ứ đọng, trì chậm, bán không chạy, ế  dull goods: hàng bán không chạy, hàng ế dull trade: việc buôn bán trì chậm  đều đều, buồn tẻ, chán ngắt, tẻ ngắt, buồn nản  a dull life: cuộc sống buồn tẻ a dull sermon: bài thuyết giáo chán ngắt to feet dull: cảm thấy buồn nản  tối tăm, âm u, u ám, ảm đạm  dull weather: tiết trời u ám   ngoại động từ  làm ngu đàn, làm đần dộn  làm cùn  làm mờ đi, làm mờ đục, làm xỉn  làm âm ỉ, làm đỡ nhức nhối, làm đỡ nhói (cơn đau)  làm buồn nản  làm tối tăm, làm u ám, làm ảm đạm    nội động từ  hoá ngu đần, đần độn  cùn đi  mờ đi, mờ đục, xỉn đi  âm ỉ, đỡ nhức nhối, đỡ đau (cơn đau)  tối sầm lại, thành u ám, thành ảm đạm
1187			e__b__ __r__ __s	làm lúng túng, làm ngượng nghịu, gây khó khăn về kinh tế cho	[ɪm'bærəs]	embarrass	To {{c1::embarrass}} someone is to make them feel ashamed or foolish. →  He was {{c1::embarrass}}ed when he couldn't remember her name.			embarrass /im'bærəs/   ngoại động từ  làm lúng túng, làm ngượng nghịu  làm rắc rối, làm rối rắm  gây khó khăn cho, ngăn trở  (từ Mỹ,nghĩa Mỹ) làm nợ đìa, làm mang công mắc nợ, gây khó khăn về kinh tế cho
1188			f__ __ __	tiền vé (tàu, xe, máy bay...)	[feə]	fare	A {{c1::fare}} is an amount of money paid to use a bus, train, or taxi. →  Since he is a senior, my grandfather pays a low {{c1::fare}} for the bus.			fare   fare /feə/   danh từ  tiền xe, tiền đò, tiền phà; tiền vé (tàu, máy bay...)  khách đi xe thuê  thức ăn, đồ ăn, chế độ ăn  plentiful fare: thức ăn thừa thãi to be fond of good fare: thích ăn ngon   nội động từ  đi đường, đi du lịch  xảy ra, ở vào tình trạng (nào đó); làm ăn  how fares it?: tình hình thế nào? he fared well in his business: nó làm ăn tốt trong việc kinh doanh  được khao, được thết  ăn uống, bồi dưỡng  to fare badly: ăn tồi  to fare well  có sức khoẻ tốt  công việc làm ăn ổn thoả  ăn ngon  to fare well with somebody  tâm đầu hợp ý với ai  to fare ill  có sức khoẻ kém  công việc làm ăn gặp khó khăn  to fare ill with something  gặp khó khăn về vấn đề gì; không may về vấn đề gì
1189			f__ __m__ __	cũ, xưa, trước kia	['fɔːmə]	former	{{c1::former}} describes something that used to be but is not any more. → &nbspThe hotel, a {{c1::former}} castle, was built over 200 years ago.			tính từ  trước, cũ, xưa, nguyên  in former times: thuở xưa, trước đây Mr X former Primer Minister: ông X, nguyên thủ tướng   danh từ  cái trước, người trước, vấn đề trước  of the two courses of action, I prefer the former: trong hai đường lối hành động, tôi thích đường lối trước
1190			f__ __ __ __ __a	công thức (toán học)	['fɔːmjələ]	formula	A {{c1::formula}} is a set mathematical way or method of solving a problem. → &nbspI learned a new {{c1::formula}} that may help us with our problem.			danh từ, số nhiều formulas, formulae  thể thức, cách thức  công thức  a mathematical formula: công thức toán a chemical formula: công thức hoá học
1191			f__ __ __d	sáng lập, đặt nền móng	[faund]	found	To {{c1::found}} a company or organization means to start it. →  The pilgrims {{c1::found}}ed one of the first colonies in the United States.			found /faund/   thời quá khứ & động tính từ quá khứ của find  ngoại động từ  nấu chảy (kim loại, vật liệu làm thuỷ tinh...)  đúc (kim loại)    ngoại động từ  thành lập, sáng lập, xây dựng, đặt nền móng  to found a new city: xây dựng một thành phố mới to found a party: thành lập một đảng  căn xứ vào, dựa trên  arguments founded on facts: lý lẽ dựa trên sự việc thực tế
1192			i__ __ __ __ __	đầu tư	[ɪn'vest]	invest	To {{c1::invest}} means to use money in a way that will bring a profit later. → &nbspI {{c1::invest}}ed money in a new building that should bring me a profit.			invest /in'vest/   ngoại động từ  đầu tư  to invest capital in some indertaking: đầu tư vốn vào một việc kinh doanh  trao (quyền) cho; dành (quyền) cho  khoác (áo...) cho, mặc (áo) cho  truyền cho (ai) (đức tính...)  làm lễ nhậm chức cho (ai)  (quân sự) bao vây, phong toả (một thành phố...)    nội động từ  đầu tư vốn
1193			l__ __ __	khoản vay, sự vay nợ	[ləun]	loan	A {{c1::loan}} is the act of lending something, usually money. → &nbspI got a {{c1::loan}} from the bank.			loan /loun/   danh từ  sự vay nợ  sự cho vay, sự cho mượn  công trái, quốc trái  tiền cho vay, vật cho mượn  từ mượn (của một ngôn ngữ khác); phong tục mượn (của một dân tộc khác)    ngoại động từ  (từ Mỹ,nghĩa Mỹ) cho vay, cho mượn   Loan   (Econ) Khoản cho vay. + Một khoản tiền do người cho vay ứng cho người vay.
1194			p__ __c__ __ __ __l	thực tế, thực dụng; có ích	['præktɪk(ə)l]	practical	If something is {{c1::practical}}, it is useful in normal life. →  Learning English is {{c1::practical}}; you can use it in many places.			practical   practical /'præktikəl/   tính từ  thực hành (đối với lý thuyết)  practical agriculture: nông nghiệp thực hành practical chemistry: hoá học thực hành  thực tế, thực tiễn, thực dụng; có ích, có ích lợi thực tế, thiết thực  a practical mind: đầu óc thực tế; (đôi khi khinh) đầu óc nặng nề thực tế a practical proposal: một đề nghị thiết thực  đang thực hành, đang làm, đang hành nghề  a practical physician: một thầy thuốc đang hành nghề  thực tế, trên thực tế  he is the practical owner of the house: anh ta thực tế là chủ căn nhà này to have practical control of: nắm quyền kiểm soát trên thực tế  a practice koke  trò đùa ác ý, trò chơi khăm
1195			q__ __ __ __ __r	một phần tư đô la (25 cent), giờ (15'), năm (một quý trong năm)	['kwɔːtə]	quarter	A {{c1::quarter}} is 25 cents. → &nbspHe paid a {{c1::quarter}} for the candy.			"danh từ  một phần tư  a quarter of a century: một phần tư thế kỷ for a quarter [of] the price; for quarter the price: với một phần tư giá  mười lăm phút  a quarter to ten: mười giờ kém mười lăm  quý (ba tháng); học kỳ ba tháng (trường học)  (Mỹ; Ca-na-đa) 25 xu, một phần tư đô la  góc ""chân"" (của con vật đã được phô ra); (số nhiều) góc phần xác (kẻ phản bội) bị phanh thây, hông (người, súc vật)  fore quarter: phần trước hind quarter: phần sau horse's [hind] quarters: hông ngựa  phương, hướng, phía; nơi, miền; nguồn (tin tức...)  from every quarter: từ khắp bốn phương no help to be looked for in that quarter: không mong đợi gì có sự giúp đỡ về phía đó to have the news from a good quarter: nhận được tin từ một nguồn đáng tin cậy  khu phố, xóm, phường  residential quarter: khu nhà ở  (số nhiều) nhà ở  to take up one's quarters with somebody: đến ở chung với ai  (số nhiều) (quân sự) nơi đóng quân, doanh trại  winter quarters: nơi đóng quân mùa đông  (số nhiều) (hàng hải) vị trí chiến đấu trên tàu; sự sửa soạn chiến đấu  all hands to quarters!: tất cả vào vị trí chiến đấu! to beat to quarters: ra lệnh tập họp vào vị trí chiến đấu to sound off quarters: nổi hiệu kèn rút khỏi vị trí chiến đấu  tuần trăng; trăng phần tư (vị trí của mặt trăng khi ở giữa tuần thứ nhất và tuần thứ hai, hoặc ở giữa tuần thứ ba và tuần thứ tư)  sự tha giết, sự tha chết (cho kẻ thù đầu hàng...)  to ask for quarter; to cry quarter: xin tha giết to receive quarter: được tha tội chết, được tha giết  (hàng hải) hông tàu  with the wind on her starboard quarter: với gió bên hông phải  góc ta (Anh) bằng 12, 70 kg); góc bồ (bằng 2, 90 hl)  (thể dục,thể thao) không chạy một phần tư dặm (dặm Anh)  to win the quarter: thắng trong cuộc chạy 1 soành dặm (dặm Anh)  a bad quarter of an hour  một vài phút khó chịu  to beat up somebody's quarters  to bear up the quarters of somebody  đến thăm ai  at close quarters  ở ngay sát nách  (quân sự) giáp lá cà  to come (get) to close quarters  đến sát gần  đánh giáp lá cà  not a quarter so good as...  còn xa mời tốt bằng...  ngoại động từ  cắt đều làm bốn, chia tư  phanh thây  to be condemned to be quartered: phải chịu tội phanh thây  (quân sự) đóng (quân)  chạy khắp, lùng sục khắp (chó săn)"
